source_file,event_timestamp,calib_horizontal_ratio,calib_vertical_ratio,gaze_0_direction,gaze_1_direction,gaze_2_direction,gaze_3_direction,gaze_4_direction,gaze_5_direction,gaze_6_direction,gaze_7_direction,gaze_8_direction,gaze_9_direction,gaze_10_direction,gaze_11_direction,gaze_12_direction,gaze_13_direction,gaze_14_direction,gaze_15_direction,gaze_16_direction,gaze_17_direction,gaze_18_direction,gaze_19_direction,gaze_20_direction,gaze_21_direction,gaze_22_direction,gaze_23_direction,gaze_24_direction,gaze_25_direction,gaze_26_direction,gaze_27_direction,gaze_28_direction,gaze_29_direction,gaze_30_direction,gaze_31_direction,gaze_32_direction,gaze_33_direction,gaze_34_direction,gaze_35_direction,gaze_36_direction,gaze_37_direction,gaze_38_direction,gaze_39_direction,gaze_40_direction,gaze_41_direction,gaze_42_direction,gaze_43_direction,gaze_44_direction,gaze_45_direction,gaze_46_direction,gaze_47_direction,gaze_48_direction,label
behavior_log3.json,2026-04-27 09:21:06,0.6997580101559341,1.0587908496732026,blink,blink,blink,blink,blink,blink,blink,up,blink,up,blink,blink,blink,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:09,0.6997580101559341,1.0587908496732026,blink,up,blink,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:09,0.6997580101559341,1.0587908496732026,blink,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:13,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:16,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:16,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:19,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,up,up,up,up,up,blink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:20,0.6997580101559341,1.0587908496732026,up,up,up,up,up,blink,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:22,0.6997580101559341,1.0587908496732026,up,up,up,up,up,blink,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:23,0.6997580101559341,1.0587908496732026,up,up,up,up,up,blink,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:24,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 09:21:28,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 09:21:32,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 09:21:38,0.6997580101559341,1.0587908496732026,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:41,0.6997580101559341,1.0587908496732026,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:44,0.6997580101559341,1.0587908496732026,center,center,center,center,center,center,center,center,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:48,0.6997580101559341,1.0587908496732026,center,center,center,center,center,center,center,center,center,center,center,center,center,center,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 09:21:51,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
behavior_log3.json,2026-04-27 09:21:54,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:54,0.6997580101559341,1.0587908496732026,up,up,up,up,up,up,up,up,up,up,up,up,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:55,0.6997580101559341,1.0587908496732026,up,up,up,up,up,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:21:57,0.6997580101559341,1.0587908496732026,up,up,up,up,up,center,center,center,center,center,center,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:22:01,0.6997580101559341,1.0587908496732026,up,up,center,center,center,center,center,center,center,center,center,center,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
behavior_log3.json,2026-04-27 09:22:02,0.6997580101559341,1.0587908496732026,center,center,center,center,center,center,center,center,center,up,up,up,up,up,up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
